-0.1446114171590227,0.12529513616032573,-0.3255278698037677,0.09281551500209795,0.0012113934326531187,0.05,True
-0.1446114171590227,0.12270267381043434,-0.32812033215365904,0.06689089150318414,-0.024713230066260684,0.05,True
-0.1446114171590227,0.12017562999588399,-0.3306473759682094,0.0416204533576806,-0.049983668211764226,0.05,True
-0.1446114171590227,0.11771239033301752,-0.3331106156310759,0.016988056729015818,-0.07461606484042901,0.05,True
-0.1446114171590227,0.11531129846744587,-0.33551170749664755,-0.007022861926700694,-0.09862698349614553,0.05,True
-0.1658731072541877,0.11105896044841286,-0.33976404551568057,-0.04954624211703069,-0.11988867359131053,0.05,True
0.4564780776645351,0.3775399608590569,0.24999533069606422,-0.0033649490542498883,0.012033308385545928,0.01,True
-0.13602418791040405,0.41019902814385073,0.2972298225069177,-0.2983129403797825,0.0029704616408407682,0.01,True
-0.13602418791040405,0.4106806081470818,0.29771140251014877,-0.2983129403797825,0.007786261673151295,0.01,True
-0.13602418791040405,0.4101609619013854,0.2971917562644524,-0.2983129403797825,0.0025897992161873903,0.01,True
-0.39967031425244515,0.2113396996517544,0.2932723045518177,-0.25747734333583083,0.008845442231794865,0.01,True
-0.09497083538643658,-0.42137986424225443,-0.34450559270841624,-0.20145115032046035,-0.003094552951963436,0.01,True
0.14240833862603108,-0.23128180318708405,-0.29409885612343983,-0.37387292960825025,-0.0004151984744942879,0.01,True
0.4914395369244736,0.1530093698320169,-0.02670613365148806,0.24397596163093582,0.00025433681850969836,0.01,True
0.4914395369244736,0.15347510909619558,-0.02624039438730939,0.24397596163093582,0.0049117294602964035,0.01,True
-0.2700622054756838,-0.010952340217141556,0.2061990400216492,0.3335402435778009,0.009112745500803973,0.4573910972260711,-0.31552572280941205,-0.3380605074163122,0.12058016884990397,0.002871770068257439,-0.1811922774700624,-0.14835992032890843,0.21705729601714774,0.49393559189438696,0.001320677771407587,-0.20042434339402,-0.32628745736476195,-0.06965339935345793,0.000836460927274245,0.01,True,0,0.42838785292393355
-0.2700622054756838,-0.010844657010197049,0.2062205766630381,0.3335402435778009,0.00932811191469299,0.4573910972260711,-0.31552572280941205,-0.3380605074163122,0.12058016884990397,0.002871770068257439,-0.1811922774700624,-0.14835992032890843,0.21705729601714774,0.49393559189438696,0.001320677771407587,-0.2025998312867571,-0.32628745736476195,-0.06965339935345793,-0.0034623800407377614,0.01,True,0,0.4298840968012006
-0.2700622054756838,-0.01073614115015436,0.20624227983504664,0.3335402435778009,0.009545143634778366,0.4573910972260711,-0.31552572280941205,-0.3380605074163122,0.12058016884990397,0.002871770068257439,-0.1811922774700624,-0.14835992032890843,0.21705729601714774,0.49393559189438696,0.001320677771407587,-0.2047688981548791,-0.32628745736476195,-0.06965339935345793,-0.007747958419104765,0.01,True,0,0.4285578378367003
-0.2700622054756838,-0.010604934192324025,0.2062685212266127,0.3335402435778009,0.00980755755043904,0.4573910972260711,-0.31552572280941205,-0.3380605074163122,0.12058016884990397,0.002871770068257439,-0.1811922774700624,-0.14835992032890843,0.21705729601714774,0.49393559189438696,0.001320677771407587,-0.20736410387208842,-0.32628745736476195,-0.06965339935345793,-0.012874796978893047,0.012,True,0,0.42723654664902344
